Timestamp,CPRP07-DCS-F101ACTGRS,CPWJ43-DCS-43_07PIZA009HH_LSAI2_OUT,CPWJ43-DCS-43_07EI017,CPWJ43-DCS-43_07EI019,CPRP07-DCS-F720_AVE_DRV,CPWJ43-DCS-43_07EI020,CPWJ43-DCS-43_07PIZA009HH_LSAI3_OUT,CPWJ43-DCS-07EIA019,CPRP07-DCS-F101ACTGRS.FILT,CPDP07-DCS-12PI006,CPWJ43-DCS-43_07PIZA009HH_LSAI1_OUT,CPDP33-DCS-07FICA001_DP,CPRP07-DCS-F720_MAS_TOT,CPRP07-LICA721I,CPWJ43-DCS-07PI006,CPEP07-DCS-74PDIA110_OUT,CPRP07-LICA721,CPCA07-QIA3300,CPWA07-DCS-69LIZA701LL,CPCB07-DCS-81PISA002,CPRP07-DCS-F720_AVE_GRS,CPWJ43-DCS-07EIA020,CPWA07-DCS-69LISA601,CPCB07-DCS-40FIQ724.FILT,CPRP07-PT040,CPGP07-PICA1130I,CPDP07-DCS-QIA151,CPWJ43-DCS-43_01EI007,CPPP07-DCS-PZI800-Conv,CPRP07-DCS-F101AVEDRV,CPWJ43-DCS-43_07HIC010_O,CPWA07-DCS-115PICA101I,CPRP07-DCS-40FIA102,CPDP07-CPL-CP122S_Gas,CPDP07-CPL-CP122S_Oil,CPDP07-CPL-CP122S_Gross,CPCA07-LICA2300I,CPCA07-DCS-TIA3130H,CPDP33-DCS-33_07FICA001,CPWJ43-DCS-43_07EI001,CPDP07-CPL-CP056_Gas,CPCA07-DCS-QRA3300,CPEP07-PDIA1001,CPCA07-DCS-PDT3747,CPDP07-DCS-18PIA011HPV,CPRP07-DCS-PT040,CPRP07-DCS-F720_AVE_DEN,CPCA07-DCS-PDIA3101,CPCA07-LIA051,CPWJ43-DCS-07PI011,CPRP07-DCS-40LICA104A_OUT
2019-09-18 01:50:00,33.26155471801758,898.4785766601562,65.0,19.648473739624023,43.611778259277344,23.421798706054688,903.0958251953125,19.658437728881836,345.53411865234375,80.625,901.00927734375,-0.2287270575761795,1019999.0,24.489486694335938,903.9269409179688,0.35898420214653015,6.967173099517822,-1.2391164302825928,37.51876449584961,-37.84247970581055,1179.063720703125,23.418872833251953,77.3625717163086,1550.0955810546875,12.50521469116211,1172.417724609375,14.135292053222656,22.444751739501953,0.6837607026100159,71.18592071533203,4000.0,1.6702872514724731,2.936300277709961,14.730369567871094,40.810001373291016,40.810001373291016,25.997617721557617,-29.873674392700195,-194.37062072753906,218.42852783203125,10.371942520141602,-0.9992683529853821,-24.969482421875,-24.877925872802734,0.0,12.483803749084473,867.1776123046875,-24.877925872802734,30.86178207397461,927.7662963867188,0.0
2019-09-18 02:00:00,445.2484130859375,900.6981201171875,65.0,19.6484317779541,43.61174392700195,23.421445846557617,905.4475708007812,19.658647537231445,375.7030029296875,80.82368469238281,903.2540283203125,-0.22876611351966858,1019999.0,24.76532554626465,908.068359375,0.358637273311615,9.653261184692383,-1.279353380203247,37.51896286010742,-37.8515625,1179.0616455078125,23.418622970581055,77.36161804199219,1633.02880859375,12.50436019897461,1194.53125,13.606047630310059,22.439802169799805,0.6837607026100159,71.18578338623047,4000.0,1.6696780920028687,2.9235382080078125,14.730369567871094,40.810001373291016,40.810001373291016,25.989105224609375,-29.872907638549805,-193.65545654296875,218.40768432617188,10.371942520141602,-1.1004011631011963,-24.969482421875,-24.877925872802734,0.0,12.483232498168945,867.1776123046875,-24.877925872802734,11.536361694335938,930.0110473632812,0.0
2019-09-18 02:10:00,442.2303161621094,896.5172729492188,65.0,19.64838981628418,43.61170959472656,23.421091079711914,901.1585693359375,19.658857345581055,368.8849182128906,80.9375,900.1846923828125,-0.22880515456199646,1019999.0,24.051836013793945,902.8916625976562,0.35829034447669983,2.814699649810791,-1.1023952960968018,37.519161224365234,-37.75885009765625,1179.0596923828125,23.418373107910156,77.36065673828125,1524.261474609375,12.503504753112793,1193.4031982421875,13.346953392028809,22.434852600097656,0.6837607026100159,71.1856460571289,4000.0,1.6690690517425537,2.9368741512298584,14.730369567871094,40.810001373291016,40.810001373291016,26.00070571899414,-29.872142791748047,-191.5503387451172,218.3868408203125,10.371942520141602,-1.2015339136123657,-24.969482421875,-24.877925872802734,0.0,12.482660293579102,867.1776733398438,-24.877925872802734,19.941442489624023,926.739501953125,0.0
2019-09-18 02:20:00,509.6489562988281,894.4382934570312,65.0,19.648347854614258,43.611671447753906,23.42073631286621,899.49267578125,19.659067153930664,379.87872314453125,80.9375,897.1560668945312,-0.22884421050548553,1019999.0,24.52248764038086,904.510498046875,0.35794341564178467,7.224869251251221,-1.1577708721160889,37.51935958862305,-37.734375,1179.055908203125,23.418121337890625,77.35970306396484,1523.4520263671875,12.502650260925293,1179.6875,14.002664566040039,22.429903030395508,0.6837607026100159,71.18550872802734,4000.0,1.6684600114822388,2.9694771766662598,14.730369567871094,40.810001373291016,40.810001373291016,26.02327537536621,-29.871376037597656,-192.3816375732422,218.36599731445312,10.371942520141602,-1.3026666641235352,-24.969482421875,-24.877925872802734,0.0,12.482089042663574,867.177734375,-24.877925872802734,27.306640625,927.5362548828125,2.915769100189209
2019-09-18 02:30:00,430.49786376953125,898.8572998046875,65.0,19.648305892944336,43.611637115478516,23.420381546020508,903.525146484375,19.659276962280273,498.86614990234375,80.9375,901.3897705078125,-0.2288832664489746,1019999.0,24.22496223449707,905.4530639648438,0.3575964868068695,4.249619960784912,-1.358088493347168,37.51955795288086,-37.771636962890625,1179.054931640625,23.417871475219727,77.3587417602539,1615.1356201171875,12.501794815063477,1183.5751953125,14.573385238647461,22.42495346069336,0.6837607026100159,71.18537139892578,4000.0,1.6678509712219238,2.9681546688079834,14.730369567871094,40.810001373291016,40.810001373291016,25.969438552856445,-29.870609283447266,-191.56724548339844,218.34515380859375,10.371942520141602,-1.3959448337554932,-24.969482421875,-24.877925872802734,0.0,12.48151683807373,867.177734375,-24.877925872802734,33.86164093017578,927.2007446289062,1.2756679058074951
2019-09-18 02:40:00,98.8396224975586,900.4721069335938,65.0,19.648263931274414,43.611602783203125,23.420028686523438,905.3857421875,19.659486770629883,436.8599853515625,80.4706802368164,902.9750366210938,-0.2289223074913025,1019999.0,24.18321418762207,908.76611328125,0.35724955797195435,3.749657392501831,-1.526170015335083,37.51976013183594,-37.8515625,1179.05224609375,23.417621612548828,77.3577880859375,1658.98095703125,12.500940322875977,1185.540283203125,15.054518699645996,22.42000389099121,0.6837607026100159,71.18523406982422,4000.0,1.6672419309616089,2.9826269149780273,14.730369567871094,40.810001373291016,40.810001373291016,26.008333206176758,-29.869844436645508,-190.94815063476562,218.32431030273438,10.371942520141602,-1.286729335784912,-24.969482421875,-24.877925872802734,0.0,12.480944633483887,867.1777954101562,-24.877925872802734,35.5230598449707,931.0048217773438,4.539056301116943
2019-09-18 02:50:00,442.4878845214844,890.4943237304688,65.0,19.648221969604492,43.61156463623047,23.419673919677734,894.7235717773438,19.659696578979492,525.0360107421875,80.50035095214844,892.9739379882812,-0.22896136343479156,1019999.0,24.423633575439453,895.0653076171875,0.3569026291370392,6.23633337020874,-1.1347614526748657,37.51995849609375,-37.73719787597656,1179.0517578125,23.41737174987793,77.35682678222656,1496.065673828125,12.500085830688477,1191.2109375,12.970295906066895,22.415056228637695,0.6837607026100159,71.18509674072266,4000.0,1.666632890701294,2.909532070159912,14.730369567871094,40.810001373291016,40.810001373291016,26.041015625,-29.869077682495117,-189.22085571289062,218.303466796875,10.371942520141602,-1.4342433214187622,-24.969482421875,-24.877925872802734,0.0,12.48037338256836,867.1777954101562,-24.877925872802734,25.880859375,920.4666137695312,0.04467032477259636
2019-09-18 03:00:00,550.423095703125,899.1661376953125,65.0,19.64818000793457,43.61153030395508,23.41931915283203,904.7683715820312,19.659908294677734,388.23260498046875,80.53001403808594,902.7740478515625,-0.22900040447711945,1019999.0,24.990495681762695,906.947998046875,0.356555700302124,11.904966354370117,-1.142932653427124,37.52015686035156,-37.744346618652344,1179.0501708984375,23.41712188720703,77.35587310791016,1568.985107421875,12.49923038482666,1179.25048828125,13.439098358154297,22.410106658935547,0.6837607026100159,71.1844711303711,4000.0,1.666023850440979,2.929610013961792,14.730369567871094,40.810001373291016,40.810001373291016,26.008312225341797,-29.86831283569336,-192.23582458496094,218.2826385498047,10.371942520141602,-1.2078704833984375,-24.969482421875,-24.877925872802734,0.0,12.479801177978516,867.1778564453125,-24.877925872802734,18.410966873168945,931.1697387695312,4.2552385330200195
2019-09-18 03:10:00,343.1830139160156,893.381591796875,65.0,19.64813804626465,43.61149597167969,23.418964385986328,898.392333984375,19.660118103027344,464.1348876953125,80.55967712402344,895.991943359375,-0.22903946042060852,1019999.0,24.394081115722656,902.2960205078125,0.35620877146720886,6.206893444061279,-1.2448164224624634,37.520355224609375,-37.8515625,1179.047607421875,23.416872024536133,77.35491943359375,1654.396728515625,12.49837589263916,1214.84375,13.88671875,22.4051570892334,0.6837607026100159,71.18376159667969,4000.0,1.665414810180664,2.9293549060821533,14.730369567871094,40.810001373291016,40.810001373291016,26.012434005737305,-29.86754608154297,-191.20973205566406,218.2617950439453,10.371942520141602,-1.24820077419281,-24.969482421875,-24.877925872802734,0.0,12.479228973388672,867.1778564453125,-24.877925872802734,23.043296813964844,924.7745361328125,9.687384605407715
2019-09-18 03:20:00,436.2118835449219,897.3758544921875,65.0,19.648096084594727,43.61145782470703,23.418611526489258,901.9177856445312,19.660327911376953,411.4696960449219,80.58934020996094,899.99853515625,-0.2290785014629364,1019999.0,24.984357833862305,906.3666381835938,0.3558618426322937,11.867757797241211,-1.2734628915786743,37.52055358886719,-37.82404327392578,1179.0450439453125,23.416622161865234,77.35395812988281,1638.98486328125,12.497520446777344,1166.5369873046875,13.834943771362305,22.40020751953125,0.6837607026100159,71.18305969238281,4000.0,1.6648057699203491,2.989468574523926,14.730369567871094,40.810001373291016,40.810001373291016,26.05821990966797,-29.86678123474121,-193.34771728515625,218.24095153808594,10.371942520141602,-1.2885310649871826,-24.969482421875,-24.877925872802734,0.0,12.478657722473145,867.1779174804688,-24.877925872802734,31.557649612426758,928.5507202148438,0.0
2019-09-18 03:30:00,430.0173034667969,893.7288208007812,65.0,19.648054122924805,43.61142349243164,23.418256759643555,898.4248046875,19.660537719726562,497.747314453125,80.61900329589844,896.1964721679688,-0.22911755740642548,1019999.0,24.61211585998535,901.1759033203125,0.35551491379737854,8.281000137329102,-1.2673156261444092,37.520751953125,-37.8515625,1179.05029296875,23.416372299194336,77.3530044555664,1534.931640625,12.496665954589844,1189.6484375,13.94384765625,22.37834930419922,0.6757126450538635,71.18235778808594,4000.0,1.6641967296600342,2.97015118598938,14.730369567871094,40.810001373291016,40.810001373291016,26.026403427124023,-29.86601448059082,-194.89862060546875,218.22010803222656,10.371942520141602,-1.3288614749908447,-24.969482421875,-24.877925872802734,0.0,12.4780855178833,867.177978515625,-24.877925872802734,49.701171875,925.4761352539062,0.0
2019-09-18 03:40:00,631.8552856445312,905.4581909179688,65.0,19.648012161254883,43.61138916015625,23.418067932128906,910.1742553710938,19.660747528076172,437.62652587890625,80.93148040771484,908.0118408203125,-0.22915661334991455,1019999.0,23.97052001953125,913.027587890625,0.3551679849624634,2.063995122909546,-1.315523624420166,37.52095031738281,-37.8515625,1179.05078125,23.416120529174805,77.35204315185547,1528.1630859375,12.495811462402344,1215.544921875,13.922913551330566,22.355749130249023,0.6837607026100159,71.18165588378906,4000.0,1.6635875701904297,2.954524278640747,14.730369567871094,40.810001373291016,40.810001373291016,26.036338806152344,-29.865249633789062,-191.70761108398438,218.1992645263672,10.371942520141602,-1.3691917657852173,-24.969482421875,-24.877925872802734,0.0,12.477513313293457,867.177978515625,-24.877925872802734,20.413511276245117,935.4769287109375,6.769824028015137
2019-09-18 03:50:00,452.54754638671875,898.8003540039062,65.0,19.648061752319336,43.611351013183594,23.418317794799805,902.98828125,19.66095733642578,655.0994262695312,80.67803192138672,901.3500366210938,-0.22919565439224243,1019999.0,25.707439422607422,908.0684204101562,0.3548210561275482,19.07438850402832,-1.4213175773620605,37.521148681640625,-37.8515625,1179.0489501953125,23.41620445251465,77.35108947753906,1666.3238525390625,12.494956016540527,1148.6483154296875,13.673309326171875,22.333147048950195,0.6837607026100159,71.18095397949219,4000.0,1.6629785299301147,2.9496960639953613,14.730369567871094,40.810001373291016,40.810001373291016,26.028263092041016,-29.864482879638672,-190.75222778320312,218.1784210205078,10.371942520141602,-1.410164713859558,-24.969482421875,-24.877925872802734,0.0,12.47694206237793,867.1780395507812,-24.877925872802734,18.30499267578125,929.720458984375,0.45087531208992004
2019-09-18 04:00:00,499.261474609375,903.14208984375,65.0,19.648143768310547,43.6113166809082,23.418569564819336,907.7640380859375,19.660964965820312,495.36968994140625,80.70230865478516,905.7088623046875,-0.2292347103357315,1019999.0,24.26028060913086,910.2112426757812,0.35447409749031067,4.602806091308594,-1.423105239868164,37.52134704589844,-37.77265167236328,1179.0479736328125,23.416603088378906,77.35012817382812,1596.2730712890625,12.494101524353027,1210.138916015625,14.21044921875,22.310546875,0.6837607026100159,71.18025207519531,4000.0,1.6623694896697998,2.951272964477539,14.730369567871094,40.810001373291016,40.810001373291016,26.057268142700195,-29.86371612548828,-194.2606964111328,218.15757751464844,10.371942520141602,-1.4541586637496948,-24.969482421875,-24.877925872802734,0.0,12.476369857788086,867.1780395507812,-24.877925872802734,28.72248077392578,932.5311889648438,2.482800006866455
2019-09-18 04:10:00,458.8509216308594,893.7644653320312,65.0,19.64822769165039,43.61128234863281,23.418819427490234,898.3585815429688,19.660924911499023,646.993408203125,80.39476013183594,896.291748046875,-0.2292737513780594,1019999.0,24.30636215209961,900.7819213867188,0.3541271686553955,5.06362247467041,-1.5031564235687256,37.52154541015625,-37.8515625,1179.0450439453125,23.41699981689453,77.34917449951172,1625.0301513671875,12.493247032165527,1174.8046875,13.460356712341309,22.287946701049805,0.6837607026100159,71.17955017089844,4000.0,1.6617604494094849,2.950368642807007,14.730369567871094,40.810001373291016,40.810001373291016,25.930622100830078,-29.862951278686523,-194.44993591308594,218.13673400878906,10.371942520141602,-1.498152494430542,-24.969482421875,-24.877925872802734,0.0,12.475797653198242,867.1781005859375,-24.877925872802734,42.626953125,924.2904663085938,0.1580301970243454
2019-09-18 04:20:00,682.6718139648438,907.2073974609375,65.0,19.648311614990234,43.61124801635742,23.419069290161133,911.669921875,19.6608829498291,487.9407958984375,81.03292083740234,909.4863891601562,-0.22931280732154846,1019999.0,24.427507400512695,916.3226928710938,0.3542494773864746,6.386926651000977,-1.3089689016342163,37.52174758911133,-37.82013702392578,1179.0419921875,23.417396545410156,77.34821319580078,1647.0919189453125,12.492391586303711,1185.838134765625,14.294672012329102,22.26534652709961,0.7026311755180359,71.17884826660156,4000.0,1.66115140914917,2.941659688949585,14.730369567871094,40.810001373291016,40.810001373291016,25.86693000793457,-29.862184524536133,-193.61917114257812,218.1158905029297,10.371942520141602,-1.0390506982803345,-24.969482421875,-24.877925872802734,0.0,12.475226402282715,867.1781005859375,-24.877925872802734,42.20121383666992,937.7960205078125,8.082928657531738
2019-09-18 04:30:00,486.2130126953125,893.6184692382812,65.0,19.648395538330078,43.611209869384766,23.41931915283203,898.3392333984375,19.66084098815918,633.464599609375,81.02371978759766,897.2319946289062,-0.22935186326503754,1019999.0,24.195964813232422,900.7467041015625,0.355843186378479,3.8555874824523926,-1.4874716997146606,37.52194595336914,-37.8515625,1179.039306640625,23.41779327392578,77.34725952148438,1512.7857666015625,12.491537094116211,1173.6328125,13.745264053344727,22.24274444580078,0.6837607026100159,71.17813873291016,4000.0,1.660542368888855,3.002272844314575,14.730369567871094,40.810001373291016,40.810001373291016,25.873077392578125,-29.861419677734375,-189.638916015625,218.0950469970703,10.371942520141602,-1.1141501665115356,-24.969482421875,-24.877925872802734,0.0,12.474654197692871,867.1781616210938,-24.877925872802734,37.658203125,923.7893676757812,2.090512990951538
2019-09-18 04:40:00,753.1741333007812,905.582275390625,65.0,19.64847755432129,43.611175537109375,23.419570922851562,910.4429321289062,19.660799026489258,535.2003173828125,81.17574310302734,908.2430419921875,-0.22935670614242554,1019999.0,34.9182014465332,914.6751708984375,0.3574369251728058,93.62977600097656,-1.3183181285858154,37.52214431762695,-37.8515625,1179.03759765625,23.41819190979004,77.34630584716797,1542.2105712890625,12.490681648254395,1186.116455078125,14.415573120117188,22.220144271850586,0.6963905692100525,71.17743682861328,4000.0,1.65993332862854,2.8800888061523438,14.730369567871094,40.810001373291016,40.810001373291016,25.88072395324707,-29.860652923583984,-191.9370574951172,218.07420349121094,10.371942520141602,-1.1892495155334473,-24.969482421875,-24.877925872802734,0.0,12.474081993103027,867.17822265625,-24.877925872802734,15.328166007995605,935.2401123046875,9.634127616882324
2019-09-18 04:50:00,553.0960693359375,889.4120483398438,65.0,19.648561477661133,43.611141204833984,23.41982078552246,894.1188354492188,19.660757064819336,600.1243896484375,81.50593566894531,891.9055786132812,-0.2293158769607544,1019999.0,24.516286849975586,898.9666137695312,0.35903066396713257,7.162874221801758,-1.1491645574569702,37.522342681884766,-37.83155059814453,1179.0430908203125,23.418588638305664,77.34534454345703,1515.8653564453125,12.489827156066895,1178.515625,14.554739952087402,22.19754409790039,0.6837607026100159,71.1767349243164,4000.0,1.659324288368225,2.975332736968994,14.730369567871094,40.810001373291016,40.810001373291016,25.891876220703125,-29.859888076782227,-190.32020568847656,218.05335998535156,10.371942520141602,-1.2010282278060913,-24.969482421875,-24.877925872802734,0.0,12.4735107421875,867.17822265625,-24.877925872802734,4.39453125,921.2088623046875,4.213109016418457
